,Date,Game Category,Result,Total Moves,Opponent,My_Rating,Opponent_Rating,My_Accuracy,Opponent_Accuracy
1558,2021-07-03,10 min,Loss,45,francescoterradura,1252,1309,80.2,92.9
1559,2021-07-03,10 min,Win,41,mrrichboy66,1261,1240,84.0,75.0
1560,2021-07-03,10 min,Win,44,comicsbar,1250,1197,85.2,76.3
1561,2021-06-29,10 min,Win,44,prem161289,1240,1205,72.1,64.0
1562,2021-06-29,10 min,Loss,12,IML5783,1230,1243,,
1563,2021-06-24,2|1,Loss,12,Shashikant198628,799,844,,
1564,2021-06-23,10 min,Loss,12,srhoda,1241,1300,49.1,79.0
1565,2021-06-23,2|1,Loss,31,valkuszadam,806,979,54.4,62.4
1566,2021-06-21,5 min,Draw,75,RAKESH4444,809,847,67.2,65.1
1567,2021-06-19,5 min,Loss,41,Pavel_Emkay,808,807,56.7,65.6
1568,2021-06-19,5 min,Loss,35,Lumyare,816,853,66.3,81.6
1569,2021-06-19,5 min,Loss,15,JorgesitoRZ,823,787,80.7,94.3
1570,2021-06-19,5 min,Win,30,Hichhh,832,776,73.0,62.0
1571,2021-06-19,5 min,Win,23,walidpappi,825,828,81.6,69.2
1572,2021-06-18,2|1,Loss,30,Aminmakni,810,816,68.3,76.5
1573,2021-06-15,2|1,Win,23,Nidan65,818,823,,
1574,2021-06-14,2|1,Loss,40,Cooooool93,809,961,66.0,76.2
1575,2021-06-13,2|1,Loss,20,johphelps,814,755,76.6,92.8
1576,2021-06-13,2|1,Win,98,cambiopeonpordama,824,794,66.9,68.6
1577,2021-06-13,2|1,Loss,36,MashQorbun,816,847,60.6,63.0
1578,2021-06-13,2|1,Win,28,PacManSt,824,841,21.3,15.1
1579,2021-06-12,2|1,Loss,43,nivlek3357,815,877,78.5,74.0
1580,2021-06-09,2|1,Win,29,baldingtoad,822,795,67.9,52.7
1581,2021-06-08,2|1,Loss,33,Adrian198707,814,903,66.7,60.5
1582,2021-06-08,2|1,Win,36,darwinVMA,820,803,68.6,70.0
1583,2021-06-08,2|1,Win,14,Dimitris_Chess1892,812,673,62.9,53.9
1584,2021-06-08,2|1,Win,18,edhooton,807,831,84.4,69.6
1585,2021-06-08,2|1,Loss,80,luisguerrero08,798,808,62.6,71.3
1586,2021-06-07,2|1,Loss,16,awdesh1978,806,865,69.1,77.0
1587,2021-06-06,2|1,Loss,40,MortyUniverse,813,849,46.2,57.9
1588,2021-06-06,2|1,Loss,32,usman_shahid,821,815,,
1589,2021-06-06,2|1,Win,30,bubz91,830,835,61.3,45.3
1590,2021-06-06,2|1,Win,55,ElephantHopper,821,844,81.7,73.8
1591,2021-06-06,2|1,Loss,19,Marethyu_23,812,816,71.2,83.1
1592,2021-06-04,2|1,Loss,29,christianpakasi99,820,846,52.0,70.0
1593,2021-06-04,2|1,Win,35,sugey94,828,804,59.5,62.7
1594,2021-06-04,2|1,Win,14,Morristoon,820,702,81.5,85.2
1595,2021-06-04,2|1,Win,13,S-a-rrrrr,814,852,89.9,65.4
1596,2021-06-04,2|1,Loss,29,Perciors,805,830,34.7,48.9
1597,2021-06-04,2|1,Win,27,Aapeejee,813,720,71.5,71.9
1598,2021-06-04,5|5,Loss,20,yolonase,817,854,74.2,88.1
1599,2021-06-03,2|1,Loss,40,Powerplay,807,737,72.0,75.5
1600,2021-06-03,2|1,Loss,44,martine0409,817,759,59.8,70.4
1601,2021-06-03,2|1,Win,22,Plochem,827,798,31.3,38.7
1602,2021-06-03,2|1,Loss,23,Corbtech,819,877,72.0,86.3
1603,2021-06-03,2|1,Win,40,Pranavgambit,826,818,,
1604,2021-06-02,2|1,Loss,35,Schelm_Ben007,818,911,59.3,74.8
1605,2021-06-02,5 min,Draw,58,rhentao,825,802,85.0,82.8
1606,2021-06-02,5 min,Loss,12,Deonpinto,826,853,46.5,74.3
1607,2021-06-02,5 min,Loss,9,DSGNeverAJoy,834,867,49.6,69.0
1608,2021-06-01,5 min,Win,15,JohhnyRingo,842,795,87.6,60.2
1609,2021-06-01,5 min,Loss,46,husaindalle,835,860,73.0,79.4
1610,2021-06-01,5 min,Win,40,drupados,843,871,62.8,55.6
1611,2021-05-31,5 min,Loss,26,Minchaso,834,867,64.3,62.2
1612,2021-05-31,5 min,Loss,20,Tombesonnet,842,845,,
1613,2021-05-31,5 min,Win,49,Gorrorroi,850,794,85.4,78.8
1614,2021-05-31,5 min,Win,30,IslamDamati,843,802,91.4,81.3
1615,2021-05-30,5 min,Win,44,kemalikameli,836,830,77.6,72.3
1616,2021-05-30,5 min,Loss,30,Sinoliii,828,797,73.1,80.5
1617,2021-05-30,5 min,Win,30,Miags,837,797,75.9,70.8
1618,2021-05-30,5 min,Win,40,odworldwide,830,775,79.1,69.9
1619,2021-05-30,5 min,Loss,50,sahanali,823,875,,
1620,2021-05-30,5 min,Loss,20,PECULIARMIKE,830,846,64.7,75.4
1621,2021-05-26,5 min,Loss,35,danimal1427,838,860,71.1,80.0
1622,2021-05-26,5 min,Win,4,MikePihut,846,826,,
1623,2021-05-26,5 min,Win,14,zakibiliman,838,858,85.8,54.2
1624,2021-05-25,5 min,Loss,58,RaviPillaiKGP,829,805,77.1,86.5
1625,2021-05-25,5 min,Win,44,acbogner,838,772,78.4,70.7
1626,2021-05-24,5 min,Draw,39,SparklyScarecrow,831,793,55.5,58.2
1627,2021-05-23,5 min,Win,35,Inhiesta,832,810,73.7,67.7
1628,2021-05-23,5 min,Win,13,jiihoojii,824,836,87.1,63.6
1629,2021-05-22,5 min,Loss,46,schickdelux,815,845,45.8,43.5
1630,2021-05-22,5 min,Win,26,SauceBoss1080,823,779,83.2,72.7
1631,2021-05-22,5 min,Win,41,small_kitten,816,810,,
1632,2021-05-22,5 min,Win,18,Alexbasket8,808,800,90.7,73.9
1633,2021-05-20,5 min,Draw,49,HeroYY,800,799,,
1634,2021-05-19,5 min,Loss,10,MC_Gribbo,800,810,56.3,89.2
1635,2021-05-19,5 min,Loss,32,cpx183,808,792,65.2,58.5
1636,2021-05-18,5 min,Loss,17,loveshkumar,817,807,72.6,78.1
1637,2021-05-17,5 min,Loss,39,RAHULNITW,826,862,78.4,76.9
1638,2021-05-16,5 min,Win,38,Nidhiprash,834,816,71.9,60.7
1639,2021-05-16,5 min,Loss,57,ElCoco34,826,863,,
1640,2021-05-16,5 min,Loss,35,Ez4Enceence,834,814,60.7,53.9
1641,2021-05-16,5 min,Loss,27,EnJoyTheLife34,843,854,25.2,39.4
1642,2021-05-16,5 min,Loss,28,MarcosM09,851,834,52.4,47.2
1643,2021-05-16,5 min,Win,10,Sidewipe,860,816,49.7,41.1
1644,2021-05-16,5 min,Draw,41,77IB,853,856,49.9,60.2
1645,2021-05-16,5 min,Loss,33,joshandali13,853,842,72.6,76.5
1646,2021-05-16,5 min,Loss,22,Nahue_B,862,893,12.8,32.3
1647,2021-05-16,5 min,Loss,32,EuUrsuTedi,870,913,59.1,72.0
1648,2021-05-16,5 min,Win,65,Peter_Fish,877,821,72.7,67.0
1649,2021-05-14,2|1,Win,7,ronimuliawan,824,835,90.6,64.0
1650,2021-05-13,2|1,Loss,57,Ishdeepsingh3014,815,768,72.1,80.8
1651,2021-05-11,2|1,Win,26,deian17,825,726,70.0,69.5
1652,2021-05-11,2|1,Loss,39,bigjoe2000,819,831,65.7,75.7
1653,2021-05-11,2|1,Win,22,garrettgilkey,827,792,,
1654,2021-05-11,2|1,Win,61,kiko012499,819,898,85.7,78.1
1655,2021-05-11,2|1,Win,9,Bakikab,809,734,91.0,75.2
1656,2021-05-10,2|1,Loss,20,bidet,802,893,55.9,61.8
1657,2021-05-09,2|1,Loss,54,GM_Kevin559,808,808,,
1658,2021-05-08,5 min,Loss,50,Puttarachaiah,870,892,65.9,73.2
1659,2021-05-06,5 min,Win,19,gqwe112345,878,902,,
1660,2021-05-06,5 min,Win,12,PotatoSwiftz,869,850,89.7,75.3
1661,2021-05-06,2|1,Win,60,JoHnY6926,816,726,86.3,79.2
1662,2021-05-06,2|1,Win,17,z0r0ooo,810,797,88.6,78.1
1663,2021-05-06,2|1,Loss,30,Pavan200,802,774,55.6,64.7
1664,2021-05-06,2|1,Win,27,MustafaMT,811,678,,
1665,2021-05-05,2|1,Loss,58,Biggio777,806,826,,
1666,2021-05-05,2|1,Loss,17,bogeyplayer,814,865,67.3,77.8
1667,2021-05-05,2|1,Loss,31,lejgabottih,821,842,73.9,68.9
1668,2021-05-05,2|1,Loss,7,Oxyric,829,1028,9.6,97.2
1669,2021-05-04,2|1,Win,35,KongFrodo,835,798,51.4,61.3
1670,2021-05-04,2|1,Win,38,clairekat,828,781,47.7,53.2
1671,2021-05-04,2|1,Win,54,manuel062000,821,792,58.3,56.2
1672,2021-05-04,2|1,Loss,29,DukeSi1v3r,813,892,44.2,50.9
1673,2021-05-04,2|1,Win,55,jwei180,820,771,68.9,75.6
1674,2021-05-04,2|1,Loss,36,MJR_Raju,813,794,54.1,58.7
1675,2021-05-04,2|1,Loss,21,hallohallo333,822,836,67.0,75.2
1676,2021-05-04,2|1,Loss,30,Lovish261,830,997,,
1677,2021-05-04,2|1,Win,9,Edenzs,835,810,89.4,66.1
1678,2021-05-04,2|1,Loss,26,TommyScario,827,974,,
1679,2021-05-03,2|1,Win,33,NM0502,832,899,70.4,51.5
1680,2021-05-03,5 min,Loss,21,LucAubry,861,894,58.0,78.1
1681,2021-05-02,5 min,Win,37,bintogpridehere,869,876,76.8,68.4
1682,2021-05-01,2|1,Loss,50,longhornjc,821,880,73.9,80.7
1683,2021-05-01,5 min,Loss,40,shubhamjaisal,860,903,41.9,47.3
1684,2021-05-01,5 min,Win,44,Sunilp93,867,851,89.0,77.2
1685,2021-05-01,5 min,Loss,29,mikrafgav,859,888,65.8,68.9
1686,2021-05-01,5 min,Win,26,GabCarn,867,840,68.6,59.6
1687,2021-05-01,5 min,Loss,39,Chrome1031,859,859,56.2,66.7
1688,2021-04-30,2|1,Loss,30,Martinf97,829,825,54.5,71.2
1689,2021-04-30,2|1,Win,43,RandomTask,838,776,67.4,70.9
1690,2021-04-29,2|1,Win,31,Drullen,830,843,80.5,73.7
1691,2021-04-29,10 min,Draw,55,Brooklyn99-fan,1251,1239,85.9,87.1
1692,2021-04-29,2|1,Win,34,brynblackwood,820,765,73.1,61.6
1693,2021-04-29,2|1,Loss,71,shreshthaloopwan,812,861,72.8,77.6
1694,2021-04-29,2|1,Win,37,heeeals,821,865,76.1,76.1
1695,2021-04-28,2|1,Win,28,45h1r,809,846,65.9,59.4
1696,2021-04-28,2|1,Loss,48,HonkakuboMiiDera,797,777,70.6,84.4
1697,2021-04-25,2|1,Loss,18,ehadawahyunih,808,950,66.2,83.8
1698,2021-04-25,2|1,Win,34,FirminoLuz,815,803,,
1699,2021-04-24,5 min,Loss,34,Hugo423,867,922,67.7,78.0
1700,2021-04-24,5 min,Loss,26,Fantagf96,874,880,59.5,70.1
1701,2021-04-24,5 min,Loss,12,samerj,882,865,93.9,94.9
1702,2021-04-23,5 min,Loss,21,warkopkabita,891,936,,
1703,2021-04-23,5 min,Loss,17,Xxbran-karokanxX,898,920,62.3,71.2
1704,2021-04-23,5 min,Win,55,adimonkar,906,869,78.4,70.0
1705,2021-04-23,5 min,Loss,32,garethhughes11,898,879,49.2,51.5
1706,2021-04-22,5 min,Win,23,M_S_MUJIB,907,912,62.9,51.7
1707,2021-04-22,5 min,Loss,22,Sdylz,899,873,49.6,60.3
1708,2021-04-22,5 min,Win,31,DanielSnchez,908,868,,
1709,2021-04-21,5 min,Loss,51,taboopizza06,901,896,61.4,63.6
1710,2021-04-21,5 min,Win,15,AMBUJAWASTHI,909,900,83.0,67.8
1711,2021-04-20,5 min,Win,37,sparkeeypup,901,870,71.3,72.1
1712,2021-04-20,5 min,Loss,27,raggaju,893,936,45.9,51.5
1713,2021-04-20,5 min,Win,50,Raj0178,900,872,79.4,69.1
1714,2021-04-20,5 min,Loss,45,bnett78,892,930,83.5,75.4
1715,2021-04-19,5 min,Loss,17,MovsesMovsesyan,899,948,57.8,63.1
1716,2021-04-18,10 min,Win,34,mehmet0rtak1,1251,1212,81.0,63.7
1717,2021-04-18,2|1,Loss,55,captainbendover,804,832,,
1718,2021-04-18,2|1,Loss,34,hydra_btc,814,913,76.9,89.7
1719,2021-04-18,2|1,Win,19,MatOneT,822,829,85.4,75.8
1720,2021-04-17,2|1,Loss,29,fandydarius9,810,852,81.1,92.8
1721,2021-04-17,2|1,Loss,62,refimov,820,764,64.3,70.7
1722,2021-04-17,2|1,Loss,22,ehsan1983ehsan,834,864,72.3,71.6
1723,2021-04-15,2|1,Win,51,Shamelq,845,814,73.7,77.2
1724,2021-04-14,2|1,Win,40,salman-memon-pk,833,823,57.7,60.1
1725,2021-04-14,2|1,Draw,57,dhult9,820,835,78.8,69.9
1726,2021-04-14,2|1,Win,18,glanni,819,831,81.4,78.1
1727,2021-04-14,2|1,Win,21,bigdaddypipe,804,736,75.6,64.8
1728,2021-04-14,2|1,Win,23,newbyant,792,732,,
1729,2021-04-14,2|1,Win,30,Lainie6897,779,788,,
1730,2021-04-13,2|1,Win,25,323trader,762,765,,
1731,2021-04-13,10 min,Win,19,Algaruti,1244,1243,87.9,77.5
1732,2021-04-12,2|1,Win,36,ponkychess,745,683,67.6,72.7
1733,2021-04-12,2|1,Win,41,muradalfawaeer,731,637,53.3,54.7
1734,2021-04-11,2|1,Loss,53,Seven_PD,716,789,79.9,74.9
1735,2021-04-11,10 min,Loss,43,jojois74,1236,1217,51.9,57.7
1736,2021-04-11,2|1,Draw,55,PandemicSC,731,726,65.3,63.0
1737,2021-04-11,2|1,Win,29,floyoo,731,709,65.2,66.2
1738,2021-04-10,2|1,Win,69,adityaram222,711,642,,
1739,2021-04-10,2|1,Loss,43,adityaram222,693,649,83.6,67.4
1740,2021-04-10,2|1,Win,20,jorgiom,720,723,59.3,55.9
1741,2021-04-10,10 min,Win,39,wrowley,1245,1249,83.0,74.5
1742,2021-04-09,10 min,Win,10,Giriwanda,1237,1225,48.7,37.1
1743,2021-04-09,10 min,Win,44,Kavyanshh,1229,1181,71.9,61.3
1744,2021-04-09,10 min,Win,60,valentamel,1222,1226,82.1,70.1
1745,2021-04-08,10 min,Win,11,rsuwignjo88,1213,1204,86.0,66.8
1746,2021-04-07,10 min,Win,57,juliussiagian,1205,1186,71.3,63.4
1747,2021-04-07,10 min,Loss,15,ripuhmgr,1197,1237,69.0,88.6
1748,2021-04-07,10 min,Loss,70,thesdq,1204,1218,67.0,72.5
1749,2021-04-06,10 min,Loss,25,vitaliguz,1212,1249,,
1750,2021-04-06,10 min,Win,28,SuperHelper,1220,1212,79.7,64.6
1751,2021-04-05,10 min,Loss,14,Perisai13,1212,1232,66.4,79.4
1752,2021-04-05,10 min,Win,9,Cdani2,1220,1163,70.4,61.1
1753,2021-04-05,10 min,Win,61,Kerem_V2HD,1213,1120,,
1754,2021-04-05,10 min,Win,2,Labustam,1206,1084,,
1755,2021-04-03,10 min,Win,50,gela1966,1199,1231,66.7,58.2
1756,2021-04-03,10 min,Win,42,Huy286,1190,1135,,
1757,2021-04-03,10 min,Win,20,muslikh87,1183,1012,90.0,70.8
1758,2021-04-03,10 min,Loss,38,theJedi77,1175,1260,65.6,89.2
1759,2021-04-03,10 min,Win,48,amirkhan135,1182,1074,65.7,64.2
1760,2021-04-02,10 min,Win,12,ariyankurdi,1176,1008,,
1761,2021-04-02,10 min,Loss,24,gersondivab,1167,1147,58.7,78.7
1762,2021-04-02,5|5,Loss,69,cheval40,906,1016,74.8,79.6
1763,2021-04-02,5|5,Win,19,Croquemadame94,912,900,62.4,57.0
1764,2021-04-02,5|5,Loss,27,calebgoodman,904,778,,
1765,2021-04-02,5|5,Win,32,lesvigneaux,915,943,71.5,70.2
1766,2021-04-01,5|5,Win,33,BlueBishop95,906,839,66.9,74.2
1767,2021-03-31,5|5,Win,41,KKIOChess,899,963,61.4,56.6
1768,2021-03-30,3|2,Win,15,Markokonikov,889,848,73.0,65.1
1769,2021-03-30,5 min,Loss,42,zvynn,882,860,72.8,73.0
1770,2021-03-28,5 min,Loss,20,Aronoo,891,892,17.6,33.0
1771,2021-03-28,5 min,Loss,67,BOUDI1979,899,924,59.7,59.8
1772,2021-03-27,5 min,Loss,27,RaviGoel0,907,912,,
1773,2021-03-25,5 min,Loss,41,MajorDisco,915,958,51.1,61.0
1774,2021-03-25,5 min,Win,27,Arpan_chaudhary,922,949,69.0,57.9
1775,2021-03-24,5 min,Loss,38,Poohrat06,913,924,,
1776,2021-03-24,5 min,Loss,39,NikoOooOoOooOOoOOOoo,921,906,54.9,55.8
1777,2021-03-24,5 min,Win,12,Terte6,930,911,95.0,64.5
1778,2021-03-24,5 min,Loss,52,ElGalloMan,922,918,70.2,74.1
1779,2021-03-22,10 min,Loss,10,areebbbbb,1176,1214,75.0,90.4
1780,2021-03-22,5 min,Draw,64,nandinipathak,930,933,,
1781,2021-03-22,5 min,Win,5,Ankit441,930,891,,
1782,2021-03-21,10 min,Loss,42,SukumarBiswas,1183,1199,59.4,63.9
1783,2021-03-20,10 min,Win,38,the_superfast_robot,1191,1172,64.4,55.2
1784,2021-03-20,10 min,Loss,41,Sizik_Bt,1183,1210,,
1785,2021-03-20,10 min,Loss,29,demir9355,1191,1138,24.4,51.5
1786,2021-03-20,5 min,Win,25,jojohan03,922,875,,
1787,2021-03-20,5 min,Loss,9,ArtyrJ,915,966,82.5,94.8
1788,2021-03-20,10 min,Loss,58,gadoy672302,1201,1209,72.8,81.2
1789,2021-03-20,10 min,Loss,70,samoilija0404,1209,1221,67.9,75.7
1790,2021-03-19,10 min,Loss,43,iconquerall,1217,1200,64.4,73.8
1791,2021-03-19,10 min,Win,58,silsi94,1226,1201,79.1,75.5
1792,2021-03-19,5 min,Loss,38,SurajMustafi,922,942,50.8,44.3
1793,2021-03-19,5 min,Loss,11,pangerandrakula,930,968,59.8,81.5
1794,2021-03-18,5 min,Loss,40,chessqueen326,937,931,65.3,65.4
1795,2021-03-18,5 min,Win,32,GMJCL,946,905,,
1796,2021-03-18,5 min,Draw,65,grandmastervisee,939,969,75.6,71.6
1797,2021-03-18,5 min,Draw,53,dontipiti,938,943,76.2,71.6
1798,2021-03-18,5 min,Loss,27,venom2804,938,976,50.8,61.9
1799,2021-03-17,5 min,Loss,33,yagopaz,945,946,51.5,55.8
1800,2021-03-17,5 min,Win,26,Ditidi,953,929,66.3,57.6
1801,2021-03-16,5 min,Loss,19,hamed134,945,955,49.7,77.1
1802,2021-03-16,5 min,Win,45,Akmuslum,953,976,74.0,72.3
1803,2021-03-16,5 min,Loss,31,BO-OC,944,975,45.0,51.1
1804,2021-03-15,5 min,Draw,63,quiquebarajas,952,908,81.4,77.4
1805,2021-03-15,5 min,Win,49,Alcuino,953,935,62.1,60.6
1806,2021-03-15,5 min,Win,26,Lettiev,945,913,80.6,69.2
1807,2021-03-15,5 min,Win,18,JuanjoTello,937,955,72.5,67.3
1808,2021-03-15,5 min,Win,16,schornsteinfeger,928,926,84.2,70.1
1809,2021-03-14,5 min,Loss,43,i7mo0od,920,896,,
1810,2021-03-14,5 min,Draw,65,Lord_Tarnum,929,909,70.1,75.1
1811,2021-03-14,5 min,Loss,28,Minii1,930,917,45.0,49.5
1812,2021-03-14,5 min,Win,33,Krishtiano_7,939,944,68.4,61.6
1813,2021-03-13,5 min,Win,12,XJthechessmaster,931,897,96.9,76.3
1814,2021-03-13,5 min,Loss,37,luka_fps,923,898,,
1815,2021-03-13,5 min,Win,57,gardzari,932,883,80.3,72.8
1816,2021-03-13,5 min,Win,17,Maxiknacksi,925,881,88.3,80.5
1817,2021-03-13,5 min,Draw,54,manjut90,918,876,70.0,72.9
1818,2021-03-13,5 min,Win,13,KolmogorovMachine,919,929,,
1819,2021-03-13,5 min,Win,30,serb12345,910,893,75.5,64.7
1820,2021-03-12,5 min,Draw,51,Lukin95,902,904,77.1,76.7
1821,2021-03-12,5 min,Win,15,POPSOR,902,904,81.4,56.6
1822,2021-03-12,5 min,Win,36,POPSOR,894,912,90.1,76.9
1823,2021-03-12,5 min,Win,38,nico55532,885,831,50.1,45.2
1824,2021-03-11,5 min,Win,42,AlamSavegnago,878,886,,
1825,2021-03-11,5 min,Loss,44,Mostafa9630,869,882,66.2,73.9
1826,2021-03-11,5 min,Loss,46,ShadyShadow21,877,929,23.3,67.9
1827,2021-03-11,5 min,Win,32,spydernaz,884,825,88.8,50.6
1828,2021-03-11,5 min,Loss,31,franktouze13,877,911,76.1,81.8
1829,2021-03-11,5 min,Win,10,dankpotatomobil,885,858,75.1,71.0
1830,2021-03-10,5 min,Win,30,Balakrishyrr84,877,898,,
1831,2021-03-10,5 min,Win,45,Hiiikevin,868,816,68.6,58.4
1832,2021-03-10,5 min,Win,31,reggietheblue,861,823,,
1833,2021-03-09,5 min,Win,14,Ryukemeister,854,795,71.4,53.1
1834,2021-03-09,5 min,Win,46,chartreuz,847,830,91.7,81.8
1835,2021-03-08,5 min,Loss,15,Pb322,839,853,61.5,82.1
1836,2021-03-08,5 min,Win,36,ravijaganathan,847,836,65.6,64.2
1837,2021-03-08,5 min,Win,33,matpold,839,819,,
1838,2021-03-08,5 min,Loss,26,shailajag,831,861,50.5,68.0
1839,2021-03-08,5 min,Win,16,KickBanner,839,801,82.0,52.4
1840,2021-03-08,5 min,Loss,28,AlexMouraof,832,871,78.7,88.6
1841,2021-03-08,5 min,Win,17,Mr-Ditkovitch,839,795,80.3,62.8
1842,2021-03-08,5 min,Win,24,YousefKH8,832,855,,
1843,2021-03-07,5 min,Win,30,TonyAkaz,823,769,71.8,65.5
1844,2021-03-07,5 min,Loss,46,papazon2013,816,824,67.6,67.2
1845,2021-03-07,5 min,Loss,12,GM-Gurvan,824,838,64.8,59.5
1846,2021-03-06,5 min,Loss,5,sateesht79,832,883,,
1847,2021-03-06,5 min,Loss,5,jihat4747,839,837,97.5,95.5
1848,2021-03-06,5 min,Loss,33,staycalm420,847,861,72.0,31.7
1849,2021-03-06,5 min,Win,27,kosovari27,855,870,72.0,60.9
1850,2021-03-06,5 min,Loss,33,CangNur,846,889,62.3,69.9
1851,2021-03-06,5 min,Win,15,JT-31,853,816,,
1852,2021-03-06,5 min,Win,32,I35I6I8,846,837,59.9,55.6
1853,2021-03-06,5 min,Win,19,Pepe998,838,785,79.9,62.6
1854,2021-03-06,5 min,Win,41,HEszkimo,830,835,,
1855,2021-03-06,5 min,Win,37,Voidstasis,822,790,,
1856,2021-03-06,5 min,Win,16,Unentgeltlich,814,754,77.3,67.1
1857,2021-03-06,5 min,Loss,55,DimaGrand,807,851,61.7,71.0
1858,2021-03-06,5 min,Win,52,mohanvbk,814,774,67.0,61.6
1859,2021-03-05,5 min,Win,78,machiwialv69,806,833,73.6,71.1
1860,2021-03-05,5 min,Loss,39,BrenoMartins9,796,831,65.6,71.7
1861,2021-03-05,5 min,Win,39,WarriorxScholar,804,755,64.7,57.2
1862,2021-03-05,5 min,Win,50,Chrob6,796,805,,
1863,2021-03-05,5 min,Win,27,duyious,786,756,70.4,53.4
1864,2021-03-05,5 min,Win,12,DaVinkyBoy,777,718,88.4,64.5
1865,2021-03-05,5 min,Win,16,stas239,769,793,85.7,58.8
1866,2021-03-05,5 min,Loss,14,dannyplishtiyev,758,766,4.4,78.0
1867,2021-03-05,5 min,Loss,16,MohammedALhwyty,768,790,,
1868,2021-03-05,5 min,Draw,52,Raj-762b,778,823,,
1869,2021-03-05,5 min,Loss,33,franvif,777,976,68.5,70.9
1870,2021-03-05,5 min,Loss,50,NK2910,783,758,78.5,85.8
1871,2021-03-03,10 min,Win,27,caioc,1218,1222,84.6,73.2
1872,2021-03-01,10 min,Draw,44,tads6,1210,1192,86.5,81.1
1873,2021-03-01,10 min,Win,17,joeasimon,1210,1224,,
1874,2021-03-01,10 min,Loss,21,Revu81,1201,1228,53.3,73.0
1875,2021-02-28,10 min,Win,70,evertoncruz7251,1209,1162,57.7,59.2
1876,2021-02-28,10 min,Loss,30,Fenix2800,1202,1223,68.4,81.9
1877,2021-02-27,10 min,Loss,16,presumessmas,1210,1267,77.0,95.0
1878,2021-02-27,10 min,Win,33,Kazykenov_Erdaulet,1217,1220,73.4,66.0
1879,2021-02-27,10 min,Loss,35,mpampas2,1209,1218,17.0,58.8
1880,2021-02-26,10 min,Loss,32,maxawy,1217,1255,56.6,56.9
1881,2021-02-26,10 min,Win,42,Hanyshamy,1224,1214,90.6,76.3
1882,2021-02-26,10 min,Win,18,CreeperDash,1216,1201,74.8,68.2
1883,2021-02-26,10 min,Win,9,Alsique,1208,1147,39.8,23.1
1884,2021-02-26,10 min,Loss,21,c3d21c,1201,1239,11.0,52.5
1885,2021-02-26,10 min,Loss,42,KellsHerry,1208,1270,,
1886,2021-02-26,10 min,Win,26,AleLuisTroman,1215,1241,,
1887,2021-02-26,5 min,Win,44,CZSuit,796,735,66.3,69.5
1888,2021-02-26,5 min,Loss,57,blegarim,786,817,75.6,85.6
1889,2021-02-26,5 min,Loss,25,Pelionchin,797,793,,
1890,2021-02-25,5 min,Win,35,UndeadAlien,810,779,61.1,59.5
1891,2021-02-25,3|2,Loss,21,dkontes,798,794,67.4,82.3
1892,2021-02-25,10 min,Draw,49,rabbitjaden,1206,1182,76.9,73.5
1893,2021-02-25,10 min,Win,35,abs140,1207,1219,80.6,68.6
1894,2021-02-25,10 min,Loss,61,kingofhairpin,1198,1179,74.0,75.7
1895,2021-02-24,2|1,Win,53,jaltadeepak,694,732,53.6,73.2
1896,2021-02-23,2|1,Loss,33,janek1010,669,654,,
1897,2021-02-23,10 min,Win,33,Slava08041976,1207,1230,86.4,75.7
1898,2021-02-23,10 min,Loss,11,KeeperOfTheWhite,1198,1262,48.4,85.0
1899,2021-02-23,10 min,Win,33,JvNzuz,1205,1145,74.8,64.2
1900,2021-02-23,10 min,Loss,38,B0ykaa,1198,1229,62.6,68.9
1901,2021-02-23,10 min,Win,12,draigi,1206,1214,92.1,74.8
1902,2021-02-23,10 min,Loss,58,spurven23,1197,1214,70.0,75.2
1903,2021-02-23,10 min,Win,38,psybaba29,1205,1222,81.0,75.8
1904,2021-02-22,10 min,Loss,25,JunioReece95,1196,1244,,
1905,2021-02-22,10 min,Win,37,aaron434,1203,1191,,
1906,2021-02-22,10 min,Draw,28,aaron434,1195,1199,69.4,67.9
1907,2021-02-22,10 min,Draw,57,BlueRope,1195,1229,,
1908,2021-02-21,10 min,Loss,48,Liluskikus,1194,1223,78.8,88.6
1909,2021-02-21,10 min,Loss,33,arslang_d,1202,1174,,
1910,2021-02-21,10 min,Loss,58,Kbr-11,1211,1251,70.7,81.8
1911,2021-02-21,10 min,Win,26,nihatyildizhan,1218,1187,77.9,59.6
1912,2021-02-21,10 min,Loss,22,dandorsky,1210,1180,42.5,66.6
1913,2021-02-21,10 min,Win,19,mrbigboyd,1219,1224,60.6,47.9
1914,2021-02-21,10 min,Win,50,1DFX1,1210,1140,75.4,66.0
1915,2021-02-21,10 min,Draw,62,AnOtheR1TP,1203,1223,85.1,78.7
1916,2021-02-21,10 min,Loss,28,Brontevic,1203,1222,62.8,80.4
1917,2021-02-20,10 min,Win,19,floddddd,1211,1025,93.3,71.3
1918,2021-02-20,10 min,Win,5,floddddd,1211,1025,,
1919,2021-02-20,10 min,Win,3,floddddd,1211,1025,,
1920,2021-02-20,10 min,Loss,54,charlee1788,1211,1194,58.4,62.1
1921,2021-02-20,10 min,Win,21,Jach007,1220,1238,88.9,71.3
1922,2021-02-20,10 min,Win,23,ValeraX,1211,1223,69.8,63.9
1923,2021-02-20,10 min,Loss,43,drakula37,1202,1240,60.1,71.8
1924,2021-02-19,10 min,Loss,45,lolinlo,1209,1244,48.0,53.4
